timestamp,voltage,current,power,flow_rate,spindle_temp,vibration_rms,vibration_x_rms,vibration_y_rms,vibration_z_rms,motor_current,ground_present,cycle_count
2025-09-12 10:40:00,220.81,7.44,1643.40,3.45,54.47,0.446,0.480,0.444,0.459,2.86,1,239
2025-09-12 10:45:00,223.26,8.95,1998.10,2.59,39.94,0.582,0.603,0.593,0.624,3.33,1,240
2025-09-12 10:50:00,231.34,7.88,1824.10,3.06,45.45,0.446,0.480,0.503,0.498,3.11,1,241
2025-09-12 10:55:00,224.99,8.40,1889.92,2.36,49.20,0.658,0.734,0.546,0.787,3.22,1,242
2025-09-12 11:00:00,223.61,8.02,1793.33,3.38,49.76,0.572,0.638,0.540,0.662,3.31,1,243
2025-09-12 11:05:00,226.93,6.75,1532.93,3.15,49.18,0.478,0.506,0.390,0.570,3.52,1,244
2025-09-12 11:10:00,223.59,8.76,1958.25,3.45,45.32,0.305,0.276,0.307,0.308,3.37,1,245
2025-09-12 11:15:00,226.05,7.84,1771.66,2.59,51.13,0.594,0.594,0.557,0.481,2.66,1,246
2025-09-12 11:20:00,223.82,9.39,2100.63,2.17,53.99,0.371,0.343,0.364,0.327,3.22,1,247
2025-09-12 11:25:00,224.67,7.81,1755.65,3.05,43.42,0.450,0.506,0.381,0.513,3.47,1,248
2025-09-12 11:30:00,227.48,6.99,1590.78,3.48,42.15,0.387,0.335,0.396,0.458,2.85,1,249
2025-09-12 11:35:00,223.67,7.05,1577.63,2.96,45.35,0.315,0.329,0.277,0.326,3.08,1,250
2025-09-12 11:40:00,227.87,7.12,1621.80,3.13,51.75,0.331,0.279,0.381,0.290,2.99,1,251
2025-09-12 11:45:00,224.41,7.29,1635.26,3.29,46.97,0.620,0.644,0.647,0.641,3.02,1,252
2025-09-12 11:50:00,229.84,8.35,1919.62,3.22,50.00,0.449,0.469,0.374,0.383,2.68,1,253
2025-09-12 11:55:00,222.28,7.05,1566.85,3.04,46.68,0.509,0.435,0.485,0.445,3.45,1,254
2025-09-12 12:00:00,227.71,8.44,1920.90,3.50,47.43,0.545,0.466,0.504,0.534,2.58,1,255
2025-09-12 12:05:00,223.03,6.53,1456.08,2.20,51.86,0.782,0.784,0.780,0.840,3.12,1,256
2025-09-12 12:10:00,229.76,7.97,1830.28,2.12,38.52,0.681,0.624,0.619,0.691,2.75,1,257
2025-09-12 12:15:00,224.40,8.73,1958.49,3.15,47.35,0.357,0.302,0.396,0.403,3.05,1,258
2025-09-12 12:20:00,229.52,6.62,1520.51,3.08,47.29,0.795,0.668,0.900,0.875,2.95,1,259
2025-09-12 12:25:00,231.99,7.85,1820.94,2.52,51.88,0.520,0.622,0.577,0.465,3.72,1,260
2025-09-12 12:30:00,226.23,7.55,1708.47,3.07,48.76,0.383,0.328,0.338,0.338,2.59,1,261
2025-09-12 12:35:00,222.91,7.34,1636.90,2.81,43.50,0.652,0.597,0.591,0.745,3.98,1,262
2025-09-12 12:40:00,227.51,6.79,1543.81,3.44,51.36,0.759,0.909,0.871,0.646,3.80,1,263
2025-09-12 12:45:00,221.50,8.63,1912.43,3.24,50.95,0.638,0.635,0.658,0.579,3.12,1,264
2025-09-12 12:50:00,224.33,8.40,1884.55,3.32,39.58,0.558,0.508,0.655,0.529,3.93,1,265
2025-09-12 12:55:00,222.58,6.51,1448.43,3.16,50.46,0.665,0.654,0.709,0.628,2.59,1,266
2025-09-12 13:00:00,225.48,7.15,1612.98,2.64,41.60,0.434,0.491,0.406,0.448,3.35,1,267
2025-09-12 13:05:00,224.79,7.53,1692.98,3.02,38.82,0.350,0.390,0.344,0.297,3.79,1,268
2025-09-12 13:10:00,224.18,6.50,1457.61,3.44,41.44,0.644,0.549,0.683,0.556,3.90,1,269
2025-09-12 13:15:00,221.84,8.46,1877.57,2.38,44.32,0.752,0.651,0.721,0.693,3.55,1,270
2025-09-12 13:20:00,221.28,8.47,1873.44,3.06,38.02,0.538,0.459,0.479,0.577,2.51,1,271
2025-09-12 13:25:00,227.74,8.95,2038.56,3.48,45.18,0.366,0.303,0.349,0.400,2.65,1,272
2025-09-12 13:30:00,222.39,9.14,2033.28,2.21,51.15,0.677,0.577,0.810,0.580,3.30,1,273
2025-09-12 13:35:00,218.12,8.45,1843.12,2.66,50.28,0.614,0.528,0.592,0.660,3.79,1,274
2025-09-12 13:40:00,219.21,6.80,1490.96,3.13,48.02,0.492,0.583,0.456,0.421,2.92,1,275
2025-09-12 13:45:00,219.18,8.16,1788.55,2.90,48.33,0.689,0.742,0.785,0.733,2.95,1,276
2025-09-12 13:50:00,225.25,8.03,1808.42,3.12,43.02,0.327,0.379,0.387,0.327,2.67,1,277
2025-09-12 13:55:00,224.99,8.28,1863.35,2.79,54.62,0.793,0.931,0.677,0.908,3.35,1,278
2025-09-12 14:00:00,223.12,8.55,1907.38,3.14,54.23,0.685,0.553,0.567,0.620,2.56,1,279
2025-09-12 14:05:00,218.85,8.87,1940.70,2.76,48.69,0.551,0.532,0.595,0.459,3.30,1,280
2025-09-12 14:10:00,226.62,7.33,1661.70,2.46,46.69,0.402,0.451,0.407,0.384,3.45,1,281
2025-09-12 14:15:00,229.68,8.54,1962.22,2.10,49.88,0.665,0.757,0.547,0.555,3.15,1,282
2025-09-12 14:20:00,224.35,8.33,1868.03,2.46,50.61,0.670,0.568,0.726,0.724,2.75,1,283
2025-09-12 14:25:00,231.34,8.07,1866.70,3.17,50.25,0.383,0.326,0.427,0.348,3.83,1,284
2025-09-12 14:30:00,228.80,6.59,1507.35,3.21,42.62,0.332,0.360,0.342,0.276,3.18,1,285
2025-09-12 14:35:00,223.04,8.00,1784.07,2.85,44.25,0.428,0.360,0.440,0.466,2.84,1,286
2025-09-12 14:40:00,225.12,6.63,1493.04,3.29,42.16,0.536,0.511,0.461,0.628,3.79,1,287
2025-09-12 14:45:00,225.74,9.24,2086.25,3.11,45.13,0.461,0.445,0.502,0.419,2.62,1,288
2025-09-12 14:50:00,223.22,8.01,1787.12,3.35,41.05,0.702,0.837,0.830,0.581,3.20,1,289
2025-09-12 14:55:00,221.95,9.03,2005.24,2.49,47.40,0.304,0.268,0.312,0.280,3.43,1,290
2025-09-12 15:00:00,224.49,8.28,1857.71,2.74,51.13,0.398,0.461,0.439,0.357,2.51,1,291
2025-09-12 15:05:00,223.74,7.20,1610.71,2.52,52.27,0.739,0.872,0.591,0.785,3.77,1,292
2025-09-12 15:10:00,228.18,6.81,1554.33,2.79,42.05,0.546,0.450,0.655,0.592,2.64,1,293
2025-09-12 15:15:00,230.90,9.19,2122.38,2.78,49.91,0.486,0.579,0.406,0.408,2.70,1,294
2025-09-12 15:20:00,229.48,6.72,1543.13,2.85,45.39,0.782,0.700,0.707,0.724,3.70,1,295
2025-09-12 15:25:00,227.81,8.71,1983.33,2.48,42.62,0.337,0.297,0.375,0.349,2.73,1,296
2025-09-12 15:30:00,220.30,7.90,1739.98,2.61,47.11,0.782,0.691,0.722,0.709,2.68,1,297
2025-09-12 15:35:00,220.21,8.56,1884.56,3.24,49.85,0.320,0.363,0.298,0.268,2.87,1,298
2025-09-12 15:40:00,222.98,8.04,1792.85,3.02,42.42,0.795,0.646,0.765,0.780,3.62,1,299
2025-09-12 15:45:00,221.50,7.89,1746.76,3.21,40.38,0.306,0.346,0.365,0.261,3.74,1,300
2025-09-12 15:50:00,223.21,8.39,1872.94,2.97,47.90,0.429,0.483,0.347,0.355,3.85,1,301
2025-09-12 15:55:00,224.21,6.89,1543.98,3.36,52.10,0.466,0.381,0.459,0.404,3.36,1,302
2025-09-12 16:00:00,229.50,7.68,1763.73,2.04,49.61,0.386,0.342,0.338,0.352,3.83,1,303
2025-09-12 16:05:00,218.49,8.36,1826.00,2.37,43.02,0.506,0.516,0.417,0.461,2.71,1,304
2025-09-12 16:10:00,220.79,9.15,2021.12,2.79,48.72,0.701,0.784,0.838,0.780,3.04,1,305
2025-09-12 16:15:00,225.62,7.95,1794.62,3.37,46.54,0.494,0.431,0.458,0.439,3.84,1,306
2025-09-12 16:20:00,228.90,6.68,1528.08,3.49,47.00,0.683,0.820,0.813,0.574,3.49,1,307
2025-09-12 16:25:00,221.73,8.95,1984.24,3.38,38.95,0.798,0.709,0.909,0.893,3.03,1,308
2025-09-12 16:30:00,229.75,9.04,2075.94,2.26,48.07,0.703,0.759,0.820,0.570,3.55,1,309
2025-09-12 16:35:00,231.27,8.19,1894.26,2.84,41.20,0.794,0.915,0.792,0.733,3.24,1,310
2025-09-12 16:40:00,219.26,7.20,1578.23,2.33,46.95,0.300,0.351,0.264,0.256,3.58,1,311
2025-09-12 16:45:00,230.86,9.03,2085.35,2.49,38.37,0.593,0.692,0.658,0.676,3.79,1,312
2025-09-12 16:50:00,231.45,7.62,1763.81,3.41,44.73,0.351,0.323,0.300,0.302,3.92,1,313
2025-09-12 16:55:00,229.09,9.38,2149.28,2.97,40.96,0.784,0.845,0.919,0.874,2.83,1,314
2025-09-12 17:00:00,226.25,7.03,1589.61,2.46,49.70,0.364,0.397,0.429,0.429,3.09,1,315
2025-09-12 17:05:00,231.92,9.40,2179.02,2.05,48.24,0.761,0.903,0.676,0.780,3.91,1,316
2025-09-12 17:10:00,219.97,8.74,1921.66,2.36,54.70,0.384,0.443,0.321,0.416,3.46,1,317
2025-09-12 17:15:00,230.41,7.84,1806.41,2.40,42.24,0.334,0.301,0.282,0.267,3.08,1,318
2025-09-12 17:20:00,228.26,9.41,2147.28,3.33,46.38,0.489,0.498,0.411,0.485,3.80,1,319
2025-09-12 17:25:00,227.11,8.56,1944.43,2.24,39.25,0.723,0.664,0.670,0.853,2.61,1,320
2025-09-12 17:30:00,220.38,7.63,1680.71,3.10,47.30,0.749,0.627,0.777,0.783,3.22,1,321
2025-09-12 17:35:00,218.43,9.33,2037.40,2.25,53.13,0.379,0.318,0.334,0.332,3.55,1,322
2025-09-12 17:40:00,228.11,8.69,1982.25,2.40,42.79,0.419,0.343,0.431,0.476,2.73,1,323
2025-09-12 17:45:00,223.05,7.78,1735.97,2.44,49.25,0.600,0.528,0.486,0.521,2.94,1,324
2025-09-12 17:50:00,219.15,9.03,1979.18,2.46,44.76,0.545,0.580,0.455,0.554,2.78,1,325
2025-09-12 17:55:00,230.40,7.61,1752.91,2.67,42.48,0.533,0.474,0.483,0.439,3.63,1,326
2025-09-12 18:00:00,227.34,6.76,1536.19,2.52,47.20,0.785,0.814,0.802,0.892,3.73,1,327
2025-09-15 09:00:00,227.62,9.31,2118.92,2.86,42.01,0.449,0.431,0.513,0.366,3.36,1,328
2025-09-15 09:05:00,225.24,8.21,1850.19,3.47,40.51,0.775,0.759,0.914,0.671,2.82,1,329
2025-09-15 09:10:00,220.70,6.63,1462.79,2.12,49.61,0.401,0.453,0.344,0.416,2.98,1,330
2025-09-15 09:15:00,228.18,8.92,2035.82,2.13,47.46,0.576,0.658,0.581,0.672,2.52,1,331
2025-09-15 09:20:00,227.81,8.26,1882.30,3.17,39.91,0.375,0.385,0.387,0.445,2.65,1,332
2025-09-15 09:25:00,219.48,8.84,1939.89,3.18,52.75,0.740,0.852,0.670,0.786,3.36,1,333
2025-09-15 09:30:00,224.62,7.02,1576.09,2.60,48.51,0.640,0.615,0.614,0.737,3.54,1,334
2025-09-15 09:35:00,218.69,7.93,1733.26,2.40,44.33,0.469,0.524,0.433,0.533,3.79,1,335
2025-09-15 09:40:00,227.59,9.42,2143.31,2.34,43.11,0.672,0.746,0.624,0.733,3.41,1,336
2025-09-15 09:45:00,219.25,7.83,1715.66,3.37,44.92,0.542,0.546,0.515,0.446,3.69,1,337
2025-09-15 09:50:00,218.92,8.63,1888.99,2.61,51.27,0.562,0.578,0.489,0.647,2.80,1,338
2025-09-15 09:55:00,218.81,6.60,1443.95,2.08,44.13,0.400,0.379,0.394,0.383,3.88,1,339
2025-09-15 10:00:00,227.54,7.23,1644.14,2.73,45.58,0.780,0.772,0.796,0.732,3.76,1,340
2025-09-15 10:05:00,221.62,8.99,1992.95,2.14,38.47,0.325,0.371,0.361,0.288,2.83,1,341
2025-09-15 10:10:00,221.15,7.12,1574.64,2.98,46.73,0.732,0.869,0.786,0.725,2.70,1,342
2025-09-15 10:15:00,220.42,8.90,1962.35,2.34,48.34,0.772,0.837,0.836,0.702,3.84,1,343
2025-09-15 10:20:00,229.92,7.88,1811.10,2.33,43.14,0.560,0.588,0.579,0.450,4.00,1,344
2025-09-15 10:25:00,231.53,9.02,2087.98,2.84,48.09,0.441,0.474,0.438,0.412,2.91,1,345
2025-09-15 10:30:00,222.55,7.33,1631.45,2.98,54.19,0.626,0.548,0.630,0.561,2.59,1,346
2025-09-15 10:35:00,230.00,8.93,2053.94,2.61,43.43,0.370,0.300,0.370,0.340,3.86,1,347
2025-09-15 10:40:00,223.66,8.71,1948.16,2.87,54.91,0.708,0.664,0.768,0.761,3.46,1,348
2025-09-15 10:45:00,224.66,9.32,2094.28,2.54,43.10,0.385,0.409,0.394,0.353,3.21,1,349
2025-09-15 10:50:00,228.37,8.68,1981.26,2.84,53.51,0.773,0.897,0.821,0.688,2.83,1,350
2025-09-15 10:55:00,230.20,7.76,1786.68,3.33,44.32,0.593,0.584,0.502,0.487,3.45,1,351
2025-09-15 11:00:00,226.12,8.36,1890.84,2.71,41.31,0.360,0.386,0.364,0.347,3.81,1,352
2025-09-15 11:05:00,220.11,9.48,2086.00,2.51,54.78,0.746,0.892,0.640,0.855,2.77,1,353
2025-09-15 11:10:00,219.13,7.50,1643.02,3.48,43.33,0.329,0.323,0.291,0.365,3.36,1,354
2025-09-15 11:15:00,220.22,8.86,1950.17,3.17,40.20,0.517,0.502,0.502,0.512,2.51,1,355
2025-09-15 11:20:00,225.47,8.69,1959.81,3.43,53.16,0.678,0.687,0.548,0.544,3.60,1,356
2025-09-15 11:25:00,221.17,9.13,2019.47,2.47,39.75,0.552,0.509,0.456,0.451,3.92,1,357
2025-09-15 11:30:00,224.38,8.06,1808.72,2.79,45.37,0.643,0.549,0.771,0.641,3.63,1,358
2025-09-15 11:35:00,220.31,9.22,2031.39,3.22,38.33,0.412,0.492,0.365,0.333,3.26,1,359
2025-09-15 11:40:00,219.72,8.63,1896.95,3.19,44.38,0.620,0.687,0.651,0.643,2.57,1,360
2025-09-15 11:45:00,219.51,9.01,1977.46,2.07,39.97,0.522,0.444,0.471,0.564,2.81,1,361
2025-09-15 11:50:00,227.60,6.53,1485.76,2.63,39.72,0.560,0.588,0.605,0.542,3.85,1,362
2025-09-15 11:55:00,225.16,8.35,1880.80,2.42,51.34,0.549,0.573,0.610,0.622,3.96,1,363
2025-09-15 12:00:00,223.01,7.73,1723.71,2.24,47.32,0.755,0.812,0.749,0.675,2.52,1,364
2025-09-15 12:05:00,219.25,6.83,1497.73,2.86,46.40,0.775,0.861,0.643,0.844,3.86,1,365
2025-09-15 12:10:00,227.02,7.87,1786.71,3.47,42.49,0.325,0.366,0.374,0.371,3.04,1,366
2025-09-15 12:15:00,227.47,7.78,1769.30,2.17,52.47,0.745,0.599,0.637,0.789,2.99,1,367
2025-09-15 12:20:00,230.52,9.37,2158.91,2.40,50.46,0.486,0.456,0.411,0.467,3.18,1,368
2025-09-15 12:25:00,229.70,8.57,1968.46,2.72,45.17,0.743,0.644,0.634,0.810,3.97,1,369
2025-09-15 12:30:00,229.82,6.81,1565.34,3.37,46.21,0.584,0.570,0.610,0.650,3.42,1,370
2025-09-15 12:35:00,230.08,9.14,2102.86,3.09,53.16,0.542,0.539,0.625,0.529,2.60,1,371
2025-09-15 12:40:00,227.17,6.54,1485.03,3.30,46.92,0.672,0.732,0.598,0.794,3.81,1,372
2025-09-15 12:45:00,225.27,8.56,1929.35,2.93,45.36,0.663,0.659,0.707,0.701,2.72,1,373
2025-09-15 12:50:00,229.57,9.18,2106.58,2.92,38.20,0.767,0.769,0.758,0.766,2.75,1,374
2025-09-15 12:55:00,228.52,7.46,1705.19,2.50,42.73,0.553,0.565,0.527,0.624,2.62,1,375
2025-09-15 13:00:00,224.22,8.22,1842.88,2.13,46.47,0.458,0.546,0.503,0.370,3.11,1,376
2025-09-15 13:05:00,218.50,8.15,1780.20,3.24,51.46,0.782,0.825,0.904,0.801,3.48,1,377
2025-09-15 13:10:00,224.39,7.52,1687.96,3.24,51.88,0.722,0.674,0.799,0.751,3.57,1,378
2025-09-15 13:15:00,223.09,7.86,1752.92,2.15,49.20,0.301,0.284,0.317,0.337,3.32,1,379
2025-09-15 13:20:00,223.23,6.82,1522.23,3.35,46.37,0.711,0.780,0.685,0.641,2.79,1,380
2025-09-15 13:25:00,219.69,9.06,1989.64,2.32,52.02,0.395,0.370,0.436,0.324,3.45,1,381
2025-09-15 13:30:00,227.41,6.87,1562.23,3.34,45.78,0.595,0.596,0.705,0.477,3.60,1,382
2025-09-15 13:35:00,225.75,7.80,1760.46,2.88,53.71,0.691,0.804,0.744,0.600,3.72,1,383
2025-09-15 13:40:00,219.45,8.47,1859.30,2.91,43.47,0.741,0.717,0.773,0.798,2.87,1,384
2025-09-15 13:45:00,223.57,7.53,1683.17,2.44,51.68,0.369,0.384,0.426,0.371,3.76,1,385
2025-09-15 13:50:00,225.67,7.44,1679.37,3.11,47.41,0.409,0.361,0.444,0.439,3.88,1,386
2025-09-15 13:55:00,219.86,8.63,1897.63,3.46,41.02,0.571,0.603,0.619,0.631,3.34,1,387
2025-09-15 14:00:00,226.16,9.33,2109.62,3.07,49.46,0.747,0.757,0.860,0.724,2.52,1,388
2025-09-15 14:05:00,219.49,7.64,1677.48,2.08,38.96,0.433,0.483,0.517,0.465,2.72,1,389
2025-09-15 14:10:00,218.87,8.85,1937.66,2.31,47.20,0.479,0.470,0.502,0.513,3.34,1,390
2025-09-15 14:15:00,221.14,8.44,1866.72,2.58,46.69,0.698,0.753,0.752,0.572,3.07,1,391
2025-09-15 14:20:00,223.83,8.86,1984.12,3.03,54.42,0.327,0.359,0.288,0.375,3.79,1,392
2025-09-15 14:25:00,224.20,7.18,1609.02,2.95,50.06,0.484,0.501,0.530,0.425,3.59,1,393
2025-09-15 14:30:00,220.71,7.85,1731.78,3.48,39.27,0.781,0.855,0.662,0.638,2.92,1,394
2025-09-15 14:35:00,221.70,6.98,1548.08,3.27,38.10,0.533,0.626,0.435,0.625,3.40,1,395
2025-09-15 14:40:00,228.83,8.38,1916.71,3.26,43.12,0.695,0.709,0.576,0.753,3.29,1,396
2025-09-15 14:45:00,231.40,8.06,1865.49,3.18,40.71,0.572,0.549,0.537,0.659,3.50,1,397
2025-09-15 14:50:00,222.63,7.38,1643.21,3.43,48.51,0.537,0.551,0.592,0.570,2.67,1,398
2025-09-15 14:55:00,222.84,7.22,1609.17,2.96,53.62,0.422,0.344,0.487,0.402,3.69,1,399
2025-09-15 15:00:00,219.59,7.27,1596.35,3.09,38.42,0.558,0.619,0.562,0.560,3.23,1,400
2025-09-15 15:05:00,222.15,8.45,1878.19,2.48,39.40,0.348,0.414,0.386,0.353,3.44,1,401
2025-09-15 15:10:00,220.95,8.39,1853.46,2.32,49.65,0.718,0.633,0.812,0.827,3.61,1,402
2025-09-15 15:15:00,224.09,8.95,2005.69,2.11,49.66,0.312,0.339,0.254,0.259,2.77,1,403
2025-09-15 15:20:00,221.53,6.71,1486.74,3.23,53.49,0.504,0.494,0.485,0.467,3.08,1,404
2025-09-15 15:25:00,219.66,6.52,1431.65,3.08,39.08,0.673,0.551,0.767,0.635,3.25,1,405
2025-09-15 15:30:00,222.06,8.56,1900.29,2.91,42.79,0.763,0.727,0.862,0.620,2.73,1,406
2025-09-15 15:35:00,221.08,8.74,1932.28,3.20,52.44,0.447,0.471,0.411,0.517,3.95,1,407
2025-09-15 15:40:00,230.14,8.44,1943.26,3.44,38.19,0.737,0.632,0.602,0.759,3.09,1,408
2025-09-15 15:45:00,225.67,6.76,1524.46,2.32,50.60,0.663,0.587,0.771,0.756,2.71,1,409
2025-09-15 15:50:00,220.58,8.35,1841.95,2.38,39.95,0.635,0.653,0.522,0.699,3.99,1,410
2025-09-15 15:55:00,225.68,8.43,1903.42,2.11,49.42,0.425,0.374,0.439,0.502,3.04,1,411
2025-09-15 16:00:00,227.40,7.20,1638.08,2.43,39.19,0.397,0.395,0.370,0.422,3.54,1,412
2025-09-15 16:05:00,220.13,8.20,1805.22,3.21,54.30,0.384,0.356,0.428,0.417,3.46,1,413
2025-09-15 16:10:00,221.87,7.58,1681.46,3.02,43.64,0.540,0.528,0.599,0.537,2.66,1,414
2025-09-15 16:15:00,227.04,6.75,1531.58,2.42,52.05,0.746,0.655,0.815,0.783,3.59,1,415
2025-09-15 16:20:00,230.49,9.05,2085.64,2.95,51.81,0.589,0.653,0.522,0.480,2.89,1,416
2025-09-15 16:25:00,230.52,8.12,1871.57,2.98,40.53,0.496,0.574,0.514,0.567,2.70,1,417
2025-09-15 16:30:00,225.02,6.77,1523.73,2.55,38.18,0.419,0.497,0.500,0.450,3.64,1,418
2025-09-15 16:35:00,219.97,6.98,1534.84,2.85,47.62,0.736,0.632,0.804,0.865,2.56,1,419
2025-09-15 16:40:00,228.66,7.20,1645.27,2.40,41.98,0.634,0.639,0.708,0.606,3.88,1,420
2025-09-15 16:45:00,230.34,6.62,1524.80,2.97,39.75,0.784,0.826,0.713,0.860,3.37,1,421
2025-09-15 16:50:00,225.98,7.63,1724.24,2.57,47.99,0.749,0.623,0.675,0.891,2.83,1,422
2025-09-15 16:55:00,223.68,8.95,2002.33,2.52,51.48,0.744,0.597,0.857,0.726,2.84,1,423
2025-09-15 17:00:00,225.20,7.34,1653.54,2.23,40.68,0.601,0.677,0.640,0.580,3.00,1,424
2025-09-15 17:05:00,219.59,8.53,1872.13,2.72,48.04,0.624,0.601,0.560,0.531,3.39,1,425
2025-09-15 17:10:00,219.89,8.04,1767.43,3.34,40.50,0.383,0.448,0.386,0.369,3.95,1,426
2025-09-15 17:15:00,226.93,9.14,2073.10,3.09,51.96,0.774,0.686,0.807,0.765,3.22,1,427
2025-09-15 17:20:00,221.07,7.73,1709.39,2.21,47.90,0.684,0.717,0.687,0.593,3.53,1,428
2025-09-15 17:25:00,230.91,8.29,1914.18,2.10,44.43,0.366,0.295,0.369,0.426,3.53,1,429
2025-09-15 17:30:00,229.57,8.32,1909.24,2.27,53.33,0.600,0.691,0.607,0.660,2.64,1,430
2025-09-15 17:35:00,227.23,9.21,2091.88,2.81,38.02,0.769,0.824,0.748,0.744,3.81,1,431
2025-09-15 17:40:00,227.77,7.79,1773.59,3.41,46.20,0.684,0.643,0.768,0.796,3.76,1,432
2025-09-15 17:45:00,226.07,7.78,1757.99,2.38,51.02,0.755,0.629,0.785,0.768,2.89,1,433
2025-09-15 17:50:00,218.08,8.73,1904.01,2.01,46.88,0.560,0.532,0.494,0.628,3.11,1,434
2025-09-15 17:55:00,219.49,7.78,1707.26,2.88,42.44,0.568,0.583,0.593,0.680,3.10,1,435
2025-09-15 18:00:00,220.85,8.16,1801.34,2.84,41.04,0.580,0.576,0.693,0.598,3.66,1,436
2025-09-16 09:00:00,219.93,9.09,1999.52,2.18,41.91,0.692,0.816,0.581,0.694,3.68,1,437
2025-09-16 09:05:00,229.21,8.34,1912.10,3.03,38.88,0.495,0.521,0.555,0.558,3.21,1,438
2025-09-16 09:10:00,226.40,6.76,1531.49,2.39,44.30,0.605,0.659,0.709,0.580,3.48,1,439
2025-09-16 09:15:00,222.01,9.39,2084.81,2.09,51.15,0.388,0.387,0.312,0.442,3.90,1,440
2025-09-16 09:20:00,225.25,7.08,1595.75,3.18,46.68,0.649,0.679,0.694,0.613,3.48,1,441
2025-09-16 09:25:00,231.66,6.76,1566.14,2.41,44.79,0.635,0.611,0.559,0.512,3.56,1,442
2025-09-16 09:30:00,230.87,8.15,1881.30,3.09,47.50,0.591,0.555,0.666,0.527,3.94,1,443
2025-09-16 09:35:00,224.37,7.71,1730.29,2.01,40.98,0.553,0.566,0.554,0.518,2.68,1,444
2025-09-16 09:40:00,225.19,7.27,1637.80,2.81,51.49,0.425,0.415,0.404,0.422,2.86,1,445
2025-09-16 09:45:00,222.76,8.83,1966.22,3.02,53.24,0.731,0.726,0.660,0.697,3.68,1,446
2025-09-16 09:50:00,221.09,8.60,1902.11,3.20,45.01,0.477,0.483,0.515,0.431,2.93,1,447
2025-09-16 09:55:00,223.59,8.75,1955.56,2.51,47.43,0.389,0.360,0.345,0.401,2.77,1,448
2025-09-16 10:00:00,228.45,9.29,2122.44,2.29,50.53,0.417,0.374,0.378,0.372,3.75,1,449
2025-09-16 10:05:00,229.71,7.57,1738.45,3.17,40.04,0.339,0.401,0.338,0.272,3.79,1,450
2025-09-16 10:10:00,231.41,9.04,2092.90,2.56,43.36,0.749,0.863,0.771,0.682,2.77,1,451
2025-09-16 10:15:00,228.70,8.03,1837.24,2.60,50.75,0.364,0.368,0.353,0.428,2.55,1,452
2025-09-16 10:20:00,222.86,9.08,2023.85,3.16,45.77,0.360,0.363,0.334,0.289,3.51,1,453
2025-09-16 10:25:00,223.31,6.80,1519.02,2.54,52.65,0.394,0.356,0.357,0.466,3.01,1,454
2025-09-16 10:30:00,220.57,7.77,1714.27,2.63,50.79,0.483,0.463,0.473,0.496,3.97,1,455
2025-09-16 10:35:00,227.60,8.94,2035.37,3.08,51.67,0.578,0.660,0.507,0.647,3.61,1,456
2025-09-16 10:40:00,224.62,6.53,1466.61,2.63,40.29,0.747,0.786,0.757,0.692,3.23,1,457
2025-09-16 10:45:00,221.51,9.08,2010.35,2.07,39.68,0.382,0.338,0.344,0.433,2.64,1,458
2025-09-16 10:50:00,228.42,7.28,1662.77,2.54,47.48,0.705,0.661,0.680,0.663,3.52,1,459
2025-09-16 10:55:00,226.48,8.23,1864.04,2.97,47.15,0.790,0.722,0.734,0.793,3.66,1,460
2025-09-16 11:00:00,224.26,6.74,1510.42,2.92,45.88,0.778,0.893,0.822,0.912,3.13,1,461
2025-09-16 11:05:00,226.57,7.71,1747.85,3.36,39.34,0.472,0.437,0.501,0.512,3.41,1,462
2025-09-16 11:10:00,223.54,9.16,2048.28,3.17,53.96,0.674,0.680,0.661,0.584,3.78,1,463
2025-09-16 11:15:00,219.75,7.20,1583.06,2.38,50.65,0.675,0.597,0.647,0.566,3.91,1,464
2025-09-16 11:20:00,224.62,6.66,1496.33,3.16,46.91,0.798,0.672,0.836,0.665,3.90,1,465
2025-09-16 11:25:00,223.46,7.19,1606.23,3.11,45.53,0.363,0.367,0.315,0.296,3.04,1,466
2025-09-16 11:30:00,230.81,9.09,2098.73,2.70,52.81,0.767,0.782,0.655,0.905,3.31,1,467
2025-09-16 11:35:00,226.27,7.87,1780.67,3.12,52.91,0.517,0.546,0.524,0.602,3.22,1,468
2025-09-16 11:40:00,221.18,6.77,1497.09,2.46,45.01,0.378,0.304,0.381,0.417,2.70,1,469
2025-09-16 11:45:00,222.01,8.11,1799.49,3.03,46.36,0.678,0.623,0.750,0.759,3.40,1,470
2025-09-16 11:50:00,229.15,8.14,1866.38,2.28,53.00,0.519,0.467,0.563,0.549,3.74,1,471
2025-09-16 11:55:00,221.09,6.74,1489.61,2.94,46.78,0.700,0.732,0.754,0.636,3.47,1,472
2025-09-16 12:00:00,225.45,7.31,1647.22,2.28,39.16,0.368,0.311,0.362,0.361,3.55,1,473
2025-09-16 12:05:00,224.89,7.46,1678.10,2.23,54.49,0.311,0.370,0.284,0.264,3.16,1,474
2025-09-16 12:10:00,218.11,6.77,1476.77,2.02,41.69,0.510,0.568,0.510,0.484,3.55,1,475
2025-09-16 12:15:00,218.44,6.74,1472.46,3.13,40.48,0.433,0.415,0.441,0.378,3.84,1,476
2025-09-16 12:20:00,221.50,7.64,1693.32,2.02,54.57,0.657,0.627,0.782,0.591,3.99,1,477
2025-09-16 12:25:00,220.79,8.71,1922.18,2.14,49.32,0.404,0.386,0.479,0.475,2.74,1,478
